ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002510
24558	Capital Ship Maintenance Bay	24558	7.00	2,500,000.00	2,500,000.00	2,500,000.00	0.00	2,500,000.00	2,500,000.00	9.00	13,757,333.33	13,999,999.99	13,450,000.00	257,407.58	13,999,999.99	13,450,000.00							
24560	Capital Corporate Hangar Bay	24560	109.00	3,897,744.05	5,056,002.57	2,530,999.01	1,190,298.09	5,056,002.55	5,056,002.57	16.00	10,000,000.00	10,000,000.00	10,000,000.00	0.00	10,000,000.00	10,000,000.00							
24688	Rokh	24688	20.00	165,200,866.61	195,005,003.02	135,956,982.49	25,854,318.13	185,104,033.68	195,005,001.51	16.00	264,031,237.16	377,500,000.53	218,000,000.00	49,777,897.75	237,800,000.00	218,000,000.00							
24690	Hyperion	24690	23.00	183,001,127.78	213,006,000.00	102,458,010.19	31,167,371.77	211,677,502.35	213,005,501.03	15.00	253,131,229.66	264,999,979.00	240,799,999.99	10,707,625.67	244,999,999.00	240,799,999.99							
24692	Abaddon	24692	7.00	147,357,005.74	152,800,007.09	114,699,999.94	14,198,959.62	152,800,003.53	152,800,007.09	18.00	236,751,474.94	329,590,000.00	208,599,887.73	35,028,911.19	223,194,489.09	208,599,887.73							
24694	Maelstrom	24694	20.00	186,066,242.48	193,309,339.39	167,988,216.27	9,431,820.91	192,392,124.00	193,309,338.49	31.00	241,092,919.86	268,599,997.00	215,947,823.56	19,593,354.38	239,999,989.97	215,947,828.56							
24696	Harbinger	24696	12.00	46,759,924.87	51,127,001.28	25,000,001.53	9,732,417.44	51,109,012.22	51,127,001.28	41.00	60,271,120.69	61,179,989.00	60,219,997.39	324,245.09	60,219,998.25	60,219,997.39							
24698	Drake	24698	70.00	46,256,022.27	50,001,000.03	32,303,200.07	5,973,516.32	48,369,657.08	50,001,000.02	39.00	60,702,520.80	68,720,000.00	57,899,793.89	3,105,046.51	58,000,000.00	57,899,793.89							
24700	Myrmidon	24700	41.00	48,569,794.59	55,100,023.02	35,165,219.91	6,083,551.21	55,050,000.00	55,100,022.16	52.00	62,801,099.34	62,876,482.63	62,789,675.97	20,921.65	62,789,763.98	62,789,675.97							
24702	Hurricane	24702	63.00	49,928,090.12	53,111,021.00	47,000,055.00	2,911,213.06	47,072,225.39	53,111,021.00	81.00	56,978,422.00	58,996,938.47	55,250,000.00	938,775.60	56,549,909.77	55,992,799.99							
25240	Improved Blue Pill Booster Reaction	25240	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25243	Standard Crash Booster Reaction	25243	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25251	Standard Frentix Booster Reaction	25251	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	22,000,000.00	23,000,000.00	20,000,000.00	1,500,000.00	23,000,000.00	20,000,000.00							
25268	Amber Cytoserocin	25268	5,000.00	25,000.66	25,000.66	25,000.66	0.00	25,000.66	25,000.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25273	Golden Cytoserocin	25273	4,000.00	15,000.66	15,000.66	15,000.66	0.00	15,000.66	15,000.66	200.00	78,999.99	78,999.99	78,999.99	0.00	78,999.99	78,999.99							
25274	Viridian Cytoserocin	25274	5,000.00	15,000.66	15,000.66	15,000.66	0.00	15,000.66	15,000.66	500.00	80,000.00	80,000.00	80,000.00	0.00	80,000.00	80,000.00							
25275	Celadon Cytoserocin	25275	5,000.00	10,002.66	10,002.66	10,002.66	0.00	10,002.66	10,002.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25276	Malachite Cytoserocin	25276	5,000.00	15,000.66	15,000.66	15,000.66	0.00	15,000.66	15,000.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25277	Lime Cytoserocin	25277	10,000.00	52,449.50	54,900.00	49,999.00	2,450.50	52,449.50	54,900.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25278	Vermillion Cytoserocin	25278	10,200.00	17,216.01	51,000.00	400.00	22,735.93	700.33	40,523.81	1,000.00	81,000.00	82,000.00	79,999.99	1,000.00	81,000.00	79,999.99							
25279	Azure Cytoserocin	25279	5,000.00	8,002.66	8,002.66	8,002.66	0.00	8,002.66	8,002.66	3,530.00	51,549.57	60,000.00	48,999.99	4,069.40	51,000.00	48,999.99							
25282	Strong Blue Pill Booster Reaction	25282	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25284	Standard Drop Booster Reaction	25284	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25285	Standard Exile Booster Reaction	25285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	9,499,997.40	9,500,000.00	9,499,996.93	1.43	9,499,997.00	9,499,996.93							
25286	Standard Mindflood Booster Reaction	25286	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	10,000,000.00	10,000,000.00	10,000,000.00	0.00	10,000,000.00	10,000,000.00							
25287	Standard X-Instinct Booster Reaction	25287	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2,499,999.59	2,500,000.00	2,499,998.99	0.47	2,499,999.99	2,499,998.99							
25288	Standard Sooth Sayer Booster Reaction	25288	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
25289	Improved Crash Booster Reaction	25289	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	9,980,000.00	9,980,000.00	9,980,000.00	0.00	9,980,000.00	9,980,000.00							
25290	Improved Drop Booster Reaction	25290	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25291	Improved Exile Booster Reaction	25291	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	20,695,000.00	21,400,000.00	19,990,000.00	705,000.00	20,695,000.00	19,990,000.00							
25292	Improved Mindflood Booster Reaction	25292	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	9,980,000.00	9,980,000.00	9,980,000.00	0.00	9,980,000.00	9,980,000.00							
25293	Improved Frentix Booster Reaction	25293	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	239,000,000.00	239,000,000.00	239,000,000.00	0.00	239,000,000.00	239,000,000.00							
25294	Improved X-Instinct Booster Reaction	25294	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25295	Improved Sooth Sayer Booster Reaction	25295	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25296	Strong Crash Booster Reaction	25296	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25297	Strong Drop Booster Reaction	25297	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25298	Strong Exile Booster Reaction	25298	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	87,499,999.50	87,500,000.00	87,499,999.00	0.50	87,499,999.50	87,499,999.00							
25299	Strong Mindflood Booster Reaction	25299	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25300	Strong Frentix Booster Reaction	25300	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25301	Strong X-Instinct Booster Reaction	25301	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25302	Strong Sooth Sayer Booster Reaction	25302	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25588	Scorched Telemetry Processor	25588	1,241,956.00	672.19	1,102.00	600.00	224.93	600.00	1,101.77	31,236.00	2,024.59	2,699.99	1,399.99	445.40	1,800.00	1,788.76							
25589	Malfunctioning Shield Emitter	25589	268,554.00	507.96	700.37	313.27	155.40	500.00	700.37	12,564.00	1,208.67	1,298.00	1,197.28	37.51	1,197.28	1,197.28							
25590	Contaminated Nanite Compound	25590	285,700.00	5,741.51	6,500.00	4,800.04	559.20	6,000.00	6,451.81	26,169.00	10,717.39	13,600.00	7,750.00	1,692.69	9,989.99	9,844.56							
25591	Contaminated Lorentz Fluid	25591	1,150,000.00	1,240.45	1,252.68	710.01	212.48	1,250.00	1,252.68	42,866.00	1,533.14	1,899.97	1,400.00	137.78	1,540.00	1,449.94							
25592	Defective Current Pump	25592	1,126,666.00	576.00	600.00	216.01	135.80	500.60	600.00	463,091.00	1,373.03	4,000.00	625.00	779.57	1,398.90	1,372.85							
25593	Smashed Trigger Unit	25593	300,000.00	555.56	600.00	333.38	133.31	466.69	600.00	16,362.00	780.83	2,000.00	610.89	588.93	634.48	625.62							
25594	Tangled Power Conduit	25594	561,000.00	1,330.39	1,504.23	379.03	430.47	1,500.00	1,504.23	2,068.00	2,198.08	2,199.99	1,890.00	148.80	2,198.00	2,196.28							
25595	Alloyed Tritanium Bar	25595	128,000.00	22,111.66	28,299.00	17,560.19	3,284.28	21,330.04	28,299.00	15,003.00	44,776.17	65,000.00	29,201.01	10,653.42	48,999.15	29,264.57							
25596	Broken Drone Transceiver	25596	1,700,000.00	906.36	1,000.01	204.01	375.24	1,000.00	1,000.01	10,891.00	1,244.94	3,000.00	1,079.00	608.24	1,239.99	1,082.40							
25597	Damaged Artificial Neural Network	25597	1,200,000.00	484.17	500.00	405.01	47.50	452.51	500.00	7,884.00	1,487.84	3,989.99	598.99	859.82	995.00	661.50							
25598	Tripped Power Circuit	25598	172,820.00	20,382.99	21,301.00	10,000.00	3,166.88	20,967.00	21,301.00	41,612.00	28,742.29	37,000.00	21,500.00	4,359.67	29,399.97	21,989.63							
25599	Charred Micro Circuit	25599	1,203,554.00	452.72	455.23	331.02	40.69	455.03	455.23	87,017.00	3,462.91	49,898.91	494.00	16,262.88	25,699.45	629.96							
25600	Burned Logic Circuit	25600	125,000.00	48,061.32	50,224.01	40,000.00	3,754.66	50,220.04	50,224.01	21,316.00	62,554.77	83,000.00	50,000.00	8,660.57	54,949.50	53,884.72							
25601	Fried Interface Circuit	25601	560,000.00	3,529.53	4,210.00	3,000.00	480.93	3,850.03	4,209.40	34,225.00	9,493.48	19,000.00	5,488.96	3,376.74	5,490.00	5,488.96							
25602	Thruster Console	25602	1,130,000.00	917.35	1,000.01	139.05	353.10	817.51	1,000.00	26,761.00	4,249.07	4,890.00	3,974.82	368.30	4,400.00	3,974.82							
25603	Melted Capacitor Console	25603	162,587.00	8,472.79	9,216.78	6,400.02	1,058.83	8,600.50	9,204.37	9,512.00	13,356.99	13,499.95	10,000.00	974.57	13,498.98	12,162.51							
25604	Conductive Polymer	25604	319,000.00	785.79	800.02	429.61	151.22	740.01	800.02	13,649.00	1,598.44	4,299.99	1,500.00	911.37	1,550.00	1,549.97							
25605	Armor Plates	25605	59,300.00	85,814.05	86,901.00	82,000.01	1,765.13	86,511.00	86,901.00	26,378.00	98,041.15	108,989.99	88,699.00	5,781.79	99,849.50	94,537.70							
25606	Ward Console	25606	162,522.00	9,444.82	10,352.00	6,161.00	1,477.94	10,351.01	10,351.04	44,900.00	26,810.26	35,999.91	21,999.99	4,124.79	24,998.87	24,926.50							
25607	Telemetry Processor	25607	18,600.00	30,152.21	30,158.00	30,100.00	21.98	30,156.01	30,158.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25608	Intact Shield Emitter	25608	7,451.00	297,613.14	313,001.05	250,000.00	20,740.48	309,512.27	313,001.02	165.00	610,159.42	670,000.00	445,000.00	101,409.02	665,000.00	445,000.00							
25609	Nanite Compound	25609	9,889.00	251,288.74	255,003.16	221,003.33	13,020.59	239,014.01	255,002.26	1,323.00	551,639.13	643,999.98	395,000.00	65,485.05	522,000.00	474,655.17							
25610	Lorentz Fluid	25610	9,066.00	73,181.79	73,269.00	72,910.00	134.68	73,266.61	73,269.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25611	Current Pump	25611	23,485.00	9,613.82	9,623.53	9,400.00	89.37	9,623.43	9,623.52	63.00	25,000.00	25,000.00	25,000.00	0.00	25,000.00	25,000.00							
25612	Trigger Unit	25612	60,772.00	8,697.90	10,090.99	4,500.00	1,943.18	10,051.06	10,090.99	7,204.00	51,895.27	99,999.99	48,090.99	14,131.21	53,545.49	48,090.99							
25613	Power Conduit	25613	10,154.00	96,837.18	120,523.26	32,051.03	27,530.03	120,101.02	120,523.26	2,011.00	319,709.10	320,000.00	202,999.99	55,154.33	320,000.00	319,709.10							
25614	Single-crystal Superalloy I-beam	25614	9,934.00	382,234.25	400,143.15	221,000.14	43,124.70	385,052.45	400,143.14	1,638.00	770,157.69	999,999.00	489,000.00	142,562.95	999,999.00	489,000.00							
25615	Drone Transceiver	25615	45,811.00	21,149.66	30,125.00	13,004.00	7,578.63	16,122.28	30,124.32	7.00	80,000.00	80,000.00	80,000.00	0.00	80,000.00	80,000.00							
25616	Artificial Neural Network	25616	20,000.00	6,337.55	11,100.02	4,026.94	3,163.32	4,217.00	11,100.02	231.00	14,035.00	16,999.99	12,900.00	1,325.76	12,950.00	12,900.00							
25617	Power Circuit	25617	5,431.00	709,321.00	714,003.51	702,000.00	4,447.40	713,814.47	714,003.51	3,841.00	993,589.23	1,499,999.00	796,400.00	176,626.25	883,444.00	796,428.50							
25618	Micro Circuit	25618	94,226.00	13,894.22	14,637.09	11,201.01	965.87	13,584.00	14,637.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
25619	Logic Circuit	25619	17,557.00	353,805.39	651,042.00	650.00	201,569.78	650,000.00	651,041.10	4,911.00	729,665.64	843,989.90	689,999.96	37,347.14	694,000.00	689,999.98							
25620	Interface Circuit	25620	13,867.00	157,361.89	160,001.12	104,000.15	15,951.59	160,001.03	160,001.09	7,080.00	584,602.18	999,999.00	180,999.98	180,290.10	668,999.85	183,326.12							
25621	Impetus Console	25621	7,927.00	49,982.99	50,539.32	47,000.00	1,202.82	50,539.29	50,539.32	5,261.00	137,134.99	150,000.00	136,200.00	5,796.16	136,999.98	136,978.15							
25622	Capacitor Console	25622	1,760.00	1,711,666.35	1,714,102.00	1,700,000.02	5,123.07	1,710,011.00	1,714,101.23	329.00	2,819,027.13	2,899,999.98	1,800,000.00	382,129.38	2,899,999.90	1,904,210.53							
25623	Conductive Thermoplastic	25623	9,001.00	19,479.25	19,902.01	16,100.00	1,416.50	19,902.00	19,902.01	1,276.00	107,022.70	150,000.00	50,000.00	39,333.22	98,999.99	98,227.13							
25624	Intact Armor Plates	25624	1,999.00	3,845,993.34	4,021,101.00	2,013,065.99	508,468.05	4,021,010.01	4,021,101.00	984.00	4,609,216.24	5,100,000.02	4,294,997.00	301,414.24	4,560,000.00	4,294,997.00							
25625	Enhanced Ward Console	25625	3,529.00	3,475,278.99	3,710,005.00	2,500,300.03	332,014.65	3,710,000.07	3,710,004.08	177.00	5,221,878.20	9,999,999.00	4,489,998.97	1,807,673.66	4,648,999.98	4,489,998.97							
25887	Datacore - Caldari Starship Engineering	25887	6,001.00	77,745.42	102,050.01	1.00	42,093.24	65,612.56	102,050.01	1,789.00	179,641.54	246,980.00	149,999.99	36,809.53	189,950.00	158,939.34							
26840	Raven State Issue	26840	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
26842	Tempest Tribal Issue	26842	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
27939	Gallente Basic Outpost Factory Platform	27939	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
27967	Gallente Outpost Factory Platform	27967	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
27969	Gallente Advanced Outpost Factory Platform	27969	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
27975	Gallente Outpost Plant Platform	27975	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
27977	Gallente Advanced Outpost Plant Platform	27977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
27983	Gallente Basic Outpost Plant Platform	27983	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28005	Gallente Basic Outpost Laboratory Platform	28005	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28007	Gallente Outpost Laboratory Platform	28007	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28009	Gallente Advanced Outpost Laboratory Platform	28009	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28029	Gallente Basic Outpost Refinery Platform	28029	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28031	Gallente Outpost Refinery Platform	28031	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28033	Gallente Advanced Outpost Refinery Platform	28033	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28053	Gallente Basic Outpost Office Platform	28053	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28055	Gallente Outpost Office Platform	28055	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28057	Gallente Advanced Outpost Office Platform	28057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28236	Federation Navy Fleet Rear-Admiral Insignia	28236	10.00	50,001.00	50,001.00	50,001.00	0.00	50,001.00	50,001.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28352	Rorqual	28352	2.00	1,551,900,071.66	1,551,900,093.21	1,551,900,050.10	21.56	1,551,900,071.66	1,551,900,093.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28361	Drone Synaptic Relay Wiring	28361	598,442.00	38.12	38.36	36.10	0.86	38.35	38.36	7,210.00	3,162.60	9,000.00	148.00	2,714.48	5,887.99	149.09							
28362	Drone Capillary Fluid	28362	153,568.00	3.54	3.55	3.53	0.01	3.54	3.55	4,342.00	6,726.76	18,888.00	999.98	6,286.19	10,899.88	999.98							
28363	Drone Cerebral Fragment	28363	6,454.00	3,118.86	15,000.00	900.00	6,091.22	924.75	15,000.00	3,365.00	122,677.51	161,000.00	96,000.00	16,523.00	115,000.00	103,034.26							
28364	Drone Tactical Limb	28364	16,494.00	939.77	1,000.94	9.81	396.20	999.41	1,000.94	3,543.00	128,613.06	150,001.57	24,000.00	51,011.75	139,999.50	30,717.43							
28365	Drone Epidermal Shielding Chunk	28365	34,658.00	99.97	100.00	99.96	0.02	99.96	100.00	6,546.00	61,838.97	62,000.00	58,000.00	1,369.86	62,000.00	59,920.39							
28366	Drone Coronary Unit	28366	2,656.00	6,703.88	7,502.05	3,262.24	1,998.66	7,502.02	7,502.05	3,368.00	65,002.50	65,997.95	64,998.92	399.60	64,998.94	64,998.93							
28367	Compressed Arkonor	28367	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	449,000.00	449,000.00	449,000.00	0.00	449,000.00	449,000.00							
28385	Compressed Crimson Arkonor	28385	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28387	Compressed Prime Arkonor	28387	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28388	Compressed Bistot	28388	0.00	0.00	0.00	0.00	0.00	0.00	0.00	119.00	667,309.66	700,000.00	639,950.00	23,370.53	664,475.00	639,950.00							
28389	Compressed Monoclinic Bistot	28389	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28390	Compressed Triclinic Bistot	28390	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28391	Compressed Crokite	28391	1,600.00	247,800.07	247,800.08	247,800.07	0.00	247,800.07	247,800.08	15.00	600,000.00	600,000.00	600,000.00	0.00	600,000.00	600,000.00							
28392	Compressed Crystalline Crokite	28392	500.00	273,000.04	273,000.04	273,000.04	0.00	273,000.04	273,000.04	8,997.00	579,999.99	579,999.99	579,999.99	0.00	579,999.99	579,999.99							
28393	Compressed Sharp Crokite	28393	2,487.00	168,959.06	260,000.12	30,598.80	108,140.82	260,000.11	260,000.12	899.00	5,163,537.27	10,250,000.00	4,380,000.01	2,935,000.00	7,315,000.01	4,380,000.01							
28394	Compressed Dark Ochre	28394	1,000.00	116,999.97	116,999.97	116,999.97	0.00	116,999.97	116,999.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28395	Compressed Obsidian Ochre	28395	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,851.00	268,000.99	268,000.99	268,000.98	0.01	268,000.99	268,000.99							
28396	Compressed Onyx Ochre	28396	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28397	Compressed Gneiss	28397	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28398	Compressed Iridescent Gneiss	28398	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28399	Compressed Prismatic Gneiss	28399	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28,145.00	280,000.99	280,000.99	280,000.99	0.00	280,000.99	280,000.99							
28400	Compressed Glazed Hedbergite	28400	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28401	Compressed Hedbergite	28401	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,093.00	80,000.00	80,000.00	80,000.00	0.00	80,000.00	80,000.00							
28402	Compressed Vitric Hedbergite	28402	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28403	Compressed Hemorphite	28403	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28404	Compressed Radiant Hemorphite	28404	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28405	Compressed Vivid Hemorphite	28405	1,000.00	40,223.03	40,223.03	40,223.03	0.00	40,223.03	40,223.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28406	Compressed Jaspet	28406	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,110.00	50,675.68	51,500.00	50,000.00	707.11	50,000.00	50,000.00							
28407	Compressed Pristine Jaspet	28407	0.00	0.00	0.00	0.00	0.00	0.00	0.00	97.00	52,500.00	52,500.00	52,500.00	0.00	52,500.00	52,500.00							
28408	Compressed Pure Jaspet	28408	0.00	0.00	0.00	0.00	0.00	0.00	0.00	288.00	52,500.00	52,500.00	52,500.00	0.00	52,500.00	52,500.00							
28409	Compressed Fiery Kernite	28409	65,000.00	14,600.07	18,600.01	13,400.09	2,451.26	13,400.09	18,600.01	401.00	25,499.65	25,500.00	25,499.00	0.50	25,500.00	25,499.00							
28410	Compressed Kernite	28410	120,000.00	18,516.68	18,600.01	18,500.02	47.13	18,500.02	18,600.01	12,057.00	24,322.59	24,500.00	23,000.00	750.00	24,500.00	23,000.00							
28411	Compressed Luminous Kernite	28411	15,000.00	18,600.01	18,600.01	18,600.00	0.00	18,600.00	18,600.01	15,649.00	24,916.11	25,249.00	24,000.00	526.18	24,900.00	24,000.00							
28412	Compressed Magma Mercoxit	28412	0.00	0.00	0.00	0.00	0.00	0.00	0.00	82.00	2,897,560.96	2,899,999.98	2,800,000.00	49,999.99	2,899,999.98	2,897,560.96							
28413	Compressed Mercoxit	28413	0.00	0.00	0.00	0.00	0.00	0.00	0.00	153.00	2,724,764.69	2,799,999.98	2,299,000.00	205,859.17	2,799,999.98	2,299,000.00							
28414	Compressed Vitreous Mercoxit	28414	0.00	0.00	0.00	0.00	0.00	0.00	0.00	489.00	2,999,999.98	2,999,999.98	2,999,999.98	0.00	2,999,999.98	2,999,999.98							
